Account Length,Int'l Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Eve Mins,Eve Calls,Night Mins,Night Calls,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,Churn
100,no,no,0,107,63,105.7,67,243.1,74,12.8,3,3.46,4,True
59,no,no,0,182.5,104,204.7,95,229.9,100,11.3,8,3.05,4,False
179,yes,yes,38,220.1,78,234.3,71,237.3,85,10.1,4,2.73,4,False
79,no,no,0,152.2,112,177.2,132,96.4,87,5.3,3,1.43,1,False
117,no,no,0,181.5,95,205.1,88,204,82,14.7,9,3.97,2,False
64,yes,no,0,236.2,77,218.6,85,194.1,97,13.2,2,3.56,2,True
31,no,no,0,166.1,105,79.3,93,213.7,98,12.7,2,3.43,1,False
124,yes,no,0,244.6,89,188.8,80,206,114,11.3,4,3.05,1,False
122,no,yes,23,134.2,85,227.3,132,122.4,96,8.5,2,2.3,2,False
37,yes,yes,39,149.7,122,211.1,75,114.3,90,9.2,4,2.48,1,False
90,no,yes,29,150.1,109,264.7,103,178.4,97,5.8,4,1.57,1,False
159,yes,no,0,257.1,53,312.2,127,183,82,8.8,6,2.38,1,True
148,no,no,0,124.4,83,179.7,81,253,99,11.3,6,3.05,0,False
39,no,yes,36,141.7,121,232.3,113,222.1,131,12,5,3.24,1,False
77,no,no,0,230,87,103.2,138,309.6,136,11.3,3,3.05,2,False
194,no,no,0,162.3,88,213.7,118,192.1,81,10.9,2,2.94,0,False
154,no,no,0,350.8,75,216.5,94,253.9,100,10.1,9,2.73,1,True
112,no,no,0,193.3,96,264.1,123,128.6,115,9.1,3,2.46,4,False
45,no,no,0,78.2,127,253.4,108,255,100,18,3,4.86,1,False
132,no,no,0,83.4,110,232.2,137,146.7,114,7.6,5,2.05,1,False
128,no,no,0,195.6,99,267.8,120,164.9,76,16,2,4.32,0,False
135,no,no,0,201.8,81,225,114,204.4,82,10.3,6,2.78,1,False
56,no,no,0,197,110,222.8,102,225.3,91,10.6,6,2.86,2,False
151,yes,no,0,218,57,114.4,88,269.2,95,12.4,1,3.35,0,True
32,no,no,0,164.8,98,229.9,96,167.3,108,14.8,2,4,2,False
90,no,no,0,179.2,77,210.7,99,276.9,58,9.2,6,2.48,2,False
87,no,yes,21,214,113,180,114,134.5,82,10.6,5,2.86,0,False
138,no,no,0,170.5,87,118.2,116,187.9,111,11.2,7,3.02,2,False
79,no,no,0,205.7,123,214.5,108,226.1,106,6.7,18,1.81,1,False
95,yes,no,0,165.5,84,286.2,112,198.9,89,11.5,2,3.11,1,True
127,no,no,0,221,100,160.7,113,233.1,96,6.8,4,1.84,2,False
137,no,no,0,242.1,118,191,93,218.6,50,14.7,2,3.97,3,False
97,no,no,0,151.6,107,155.4,96,240,112,14.7,4,3.97,1,False
149,yes,no,0,176.2,87,145,81,249.5,92,5.7,4,1.54,0,False
117,yes,yes,22,196,82,322.7,82,225.6,120,3.7,5,1,1,False
84,no,no,0,159.5,125,247.1,90,187.9,82,7.2,4,1.94,2,False
137,no,no,0,230.2,113,220.4,79,204.7,111,10.7,7,2.89,4,False
99,no,no,0,146.7,64,274,99,321.3,98,8.9,1,2.4,3,False
54,no,no,0,210.5,102,204.5,83,127.8,53,8.5,5,2.3,1,False
85,no,no,0,102,95,270.2,139,148.2,105,10.7,3,2.89,1,False
150,no,no,0,126,99,238.5,73,285.1,100,10.2,6,2.75,3,False
43,no,no,0,168.4,125,243.8,89,214.7,102,11.1,2,3,1,False
35,no,no,0,105.6,129,258.2,129,213.1,77,8.7,3,2.35,0,False
98,no,no,0,206.5,92,176.2,152,232.8,115,12.4,5,3.35,5,False
112,no,no,0,217.1,76,205.2,100,185.7,91,9.4,3,2.54,2,False
16,no,no,0,229.6,78,205.7,108,166.2,91,10.8,2,2.92,0,True
98,no,yes,22,278.3,89,93.4,143,107.6,42,9.7,5,2.62,0,False
84,no,no,0,138.6,102,199,93,204.1,137,7.8,4,2.11,0,False
94,no,no,0,234.4,103,279.3,109,234.2,121,2,2,0.54,1,True
84,no,no,0,181.5,129,130.7,112,186.5,118,8.5,4,2.3,1,False
66,no,no,0,167.3,91,230,68,191.7,118,10.6,5,2.86,1,True
98,no,yes,31,121,105,218.9,98,226.7,110,12,1,3.24,1,False
74,no,no,0,221.1,124,110.8,94,240.1,112,10.6,3,2.86,0,False
96,no,yes,26,145.8,108,192.2,89,165.1,96,9.9,2,2.67,1,False
119,no,no,0,222.8,122,163.2,107,160.6,112,11.2,6,3.02,1,False
73,no,no,0,183.4,80,242,115,201.4,100,7.5,3,2.03,4,False
92,yes,no,0,264.3,91,160.9,115,198.6,73,9.3,5,2.51,0,False
21,no,no,0,146,78,109.7,79,247.4,108,6.8,7,1.84,0,False
122,no,no,0,157.1,134,184.9,122,197.2,59,8.5,5,2.3,4,True
133,yes,no,0,127.3,108,251.3,81,135,88,10.3,3,2.78,1,False
145,no,no,0,187.9,110,197,117,167,108,4.8,4,1.3,2,False
25,no,no,0,178.8,90,141.2,72,203,99,8.4,5,2.27,2,False
64,no,no,0,97.2,80,186.2,90,189,92,10.4,6,2.81,2,False
85,no,no,0,259.8,85,242.3,117,168.8,72,5.4,1,1.46,0,False
126,no,no,0,256.5,112,199.5,90,188.3,122,7,5,1.89,3,False
76,no,no,0,169.5,77,124,87,219.4,92,10,3,2.7,0,False
113,no,no,0,239.7,47,282.9,110,238.4,88,8.7,3,2.35,2,True
224,yes,no,0,171.5,99,160,103,212.4,102,5,2,1.35,1,True
117,no,no,0,239.9,84,174.8,106,209.5,93,9.8,2,2.65,0,False
128,no,yes,34,142.3,73,194.8,79,239.3,81,16,6,4.32,1,False
115,no,no,0,184.1,98,327,73,212.5,106,7.5,6,2.03,2,False
141,no,yes,28,206.9,126,264.4,126,171.8,124,9.3,11,2.51,2,False
51,no,no,0,259.9,114,176.2,94,77.2,112,15.3,1,4.13,1,False
100,no,no,0,203.8,122,283.1,76,197.3,83,12.5,3,3.38,0,False
96,no,yes,45,248.8,124,140.3,77,263.6,102,10.3,2,2.78,3,False
112,no,yes,16,221.6,110,130.2,123,200,108,11.3,3,3.05,1,False
129,yes,no,0,192.9,131,185.5,101,205.2,130,10.9,4,2.94,1,False
163,no,no,0,122.4,129,113.4,108,180.2,97,12.5,7,3.38,1,False
67,no,yes,40,104.9,65,216.3,93,217.4,128,9.6,9,2.59,1,False
140,no,no,0,173.2,91,196.8,106,209.3,128,11.2,5,3.02,3,False
49,no,no,0,119.4,69,273.3,92,214.4,153,12.4,7,3.35,2,False
46,no,no,0,250.3,100,260.6,90,195,104,13.3,2,3.59,2,True
148,no,no,0,178.3,98,282.6,110,181,98,11.4,4,3.08,1,False
112,no,no,0,243.4,77,182.1,97,259.2,94,12.8,2,3.46,1,False
78,no,no,0,155,106,175.3,101,155.6,125,11.8,5,3.19,2,False
61,no,yes,31,288.7,101,203.8,102,203.2,49,8.6,3,2.32,0,False
58,no,yes,29,240.4,80,118.9,91,164.2,108,11.2,3,3.02,1,False
155,no,no,0,190.3,123,301.3,96,214.6,134,8,3,2.16,1,False
100,no,no,0,278,76,176.7,74,219.5,126,8.3,4,2.24,0,True
113,no,no,0,155,93,330.6,106,189.4,123,13.5,3,3.65,1,False
81,no,no,0,153.5,99,197.6,102,198.5,86,6.3,2,1.7,2,False
135,no,yes,27,273.4,141,154,99,245.8,112,12.3,6,3.32,1,False
99,no,no,0,155.3,93,265.7,95,145.7,67,12.4,4,3.35,0,False
59,no,yes,29,133.1,114,221.2,82,131.6,103,6.8,3,1.84,1,False
135,no,no,0,246.8,129,187.8,121,154.5,109,12.6,5,3.4,1,False
85,yes,no,0,165.4,107,196,126,349.2,110,9.6,7,2.59,2,False
70,no,no,0,59.5,103,257.2,106,208.3,86,11.1,6,3,0,False
88,no,no,0,138.3,116,236,138,179.1,110,9.6,4,2.59,3,False
55,no,no,0,286.7,100,134.4,121,192.9,122,6.9,5,1.86,2,False
75,no,no,0,117.3,114,201.1,61,107.9,82,12.2,3,3.29,1,False
79,no,yes,21,264.3,79,202.8,118,173.4,92,6.3,3,1.7,4,False
85,no,no,0,127.9,107,271.2,124,202.2,76,12.5,5,3.38,0,False
86,no,yes,23,225.5,107,246.3,105,245.7,81,9.8,2,2.65,0,False
91,no,no,0,149,115,245.3,105,260,94,8.3,3,2.24,0,False
149,no,yes,20,198.9,77,274,88,190.7,76,14.3,9,3.86,1,False
97,no,no,0,256.4,125,273.9,100,222.7,101,11.1,1,3,1,True
88,no,no,0,264.8,124,245.4,112,160.5,115,14.8,2,4,1,True
60,no,no,0,98.2,88,180.5,69,223.6,69,9.3,2,2.51,2,False
54,no,no,0,159.8,99,264,64,115.7,70,9.7,7,2.62,2,False
11,no,yes,28,190.6,86,220.1,122,180.3,80,6,3,1.62,3,False
109,no,no,0,184,120,120.4,119,153.7,86,11,3,2.97,0,False
90,no,no,0,261.8,128,220.6,104,136.6,91,9.6,5,2.59,1,False
115,no,no,0,147.9,109,228.4,117,299.7,90,9.6,9,2.59,3,False
144,no,yes,18,106.4,109,108.1,113,208.4,111,10.1,5,2.73,1,False
91,no,no,0,133.7,75,195.3,87,280.5,89,5.9,2,1.59,0,False
105,no,yes,23,193.5,85,220.2,90,272.4,111,8.5,5,2.3,0,False
71,yes,no,0,178.2,113,167.8,94,182.1,111,13.6,3,3.67,3,True
132,no,yes,36,226.2,103,181.6,125,258.8,102,10.5,5,2.84,3,True
112,no,no,0,170.4,103,200.2,71,258.3,100,11.6,4,3.13,1,False
86,no,yes,32,70.9,163,166.7,121,244.9,105,11.1,5,3,3,False
41,no,yes,34,194.4,63,254.9,110,160.2,115,17.2,9,4.64,2,False
44,no,no,0,240.3,146,164.6,83,240.7,106,10.6,2,2.86,1,False
78,no,no,0,75,116,248.7,87,176,83,9.5,6,2.57,3,False
149,no,no,0,69.1,117,136.3,100,181.7,53,6.3,3,1.7,1,False
72,no,yes,33,96.6,59,315.4,98,163.3,117,6.2,4,1.67,4,True
139,no,yes,20,214.6,101,235.1,132,162.8,132,14.8,12,4,0,False
74,no,no,0,148.5,111,146.5,42,289.2,83,9.9,6,2.67,3,False
50,no,no,0,258.1,106,161.4,106,225.1,110,11.7,5,3.16,1,False
141,no,yes,23,149.7,112,162.5,118,220.3,115,7.6,2,2.05,3,False
140,no,no,0,149.8,134,164.4,98,294.7,124,8.1,2,2.19,1,False
99,no,no,0,190.4,102,158.1,107,271.5,92,11.2,4,3.02,2,False
166,no,no,0,181.4,108,253.8,54,112.3,94,11.6,6,3.13,1,False
124,no,no,0,151.1,123,187.4,104,255.4,93,5.3,3,1.43,1,False
74,no,no,0,155.7,116,173.7,63,257.4,97,8.1,4,2.19,0,False
117,no,no,0,149.9,95,256.1,110,212.7,92,13.3,13,3.59,2,False
85,no,no,0,222.3,132,231.5,101,223.5,75,11,2,2.97,3,False
36,no,yes,16,149.4,111,131.8,113,132.7,87,6.7,2,1.81,0,False
102,yes,no,0,233.8,103,221.6,131,146.9,106,12.8,3,3.46,0,False
76,no,no,0,204.2,100,292.6,139,244.3,105,10.5,2,2.84,0,False
165,no,no,0,242.9,126,209.8,65,228.4,126,0,0,0,1,False
130,no,no,0,150.4,119,230.5,99,186.3,76,12.3,4,3.32,1,False
78,no,no,0,208.9,119,252.4,132,280.2,120,12.8,7,3.46,0,False
55,yes,no,0,191.9,91,256.1,110,203.7,101,14.3,6,3.86,1,True
92,yes,no,0,130.7,113,260.6,122,244.2,98,9.4,2,2.54,2,True
129,no,yes,33,119.6,104,278.7,88,263.4,175,5.9,2,1.59,2,False
18,no,no,0,273.6,93,114.6,116,250.6,120,8.2,4,2.21,1,False
161,yes,no,0,156.1,114,180.3,63,179.6,115,11.1,9,3,2,False
93,no,yes,36,178.7,134,178.6,102,126.8,82,8,4,2.16,2,False
144,no,no,0,177.5,93,287.4,75,180.5,118,11.9,3,3.21,2,False
75,yes,no,0,211.3,61,105.6,119,175.9,63,9.7,4,2.62,4,True
95,no,no,0,175.2,91,244.4,109,75.8,95,7.5,2,2.03,1,False
126,no,yes,23,114.3,102,190.3,103,240.4,111,12.6,7,3.4,3,False
124,no,yes,28,251.4,104,225.1,89,251.9,121,7.5,5,2.03,1,False
93,yes,no,0,216.9,61,207.4,120,221.7,110,17.5,5,4.73,1,True
109,yes,yes,26,217.2,138,145.5,111,280.7,76,9.3,3,2.51,0,False
80,no,no,0,206.3,97,154.9,98,263.6,82,12.4,12,3.35,0,False
41,no,no,0,159.3,66,125.9,75,261.9,76,11.1,5,3,1,False
136,no,yes,31,143.1,88,236.6,65,227.8,120,11.4,5,3.08,2,False
92,no,no,0,154,122,329.8,88,288,117,5.6,2,1.51,3,True
143,no,yes,24,186.6,69,222,116,234.9,138,11.6,5,3.13,1,False
118,no,yes,26,170.8,114,199.5,125,169.7,98,9.6,5,2.59,5,True
193,no,yes,17,124,102,202.9,81,205.1,129,12.3,3,3.32,1,False
73,no,no,0,198.3,94,279.3,101,146.2,87,14.8,8,4,3,False
62,no,no,0,172.8,101,204.8,97,240.8,90,9.1,8,2.46,2,False
30,no,yes,30,217.4,74,213.8,86,227.2,104,6.6,3,1.78,0,False
60,yes,yes,29,265.9,113,215.8,94,108.1,82,14,12,3.78,0,True
148,no,yes,14,93.6,137,193.8,72,144.9,84,17.5,5,4.73,1,False
96,no,no,0,98.2,100,307.2,88,182.5,120,7.6,1,2.05,2,False
52,no,no,0,214.7,68,158.6,138,123.4,114,9.4,4,2.54,2,False
87,no,no,0,168.2,92,224.7,100,169.5,99,12.9,3,3.48,1,False
41,no,no,0,202.9,97,153.8,104,113.5,92,9,3,2.43,3,False
112,no,no,0,261.4,108,154.5,102,130.9,90,11.6,2,3.13,1,False
88,no,no,0,73.3,86,161.4,82,239.6,76,8.2,3,2.21,4,True
122,no,yes,27,253.7,84,229.2,109,190.5,123,9.2,5,2.48,7,False
61,no,no,0,45,108,151.3,74,152.9,94,9.8,6,2.65,2,False
87,no,no,0,231.3,105,171.7,108,67.7,136,13,6,3.51,1,False
176,no,no,0,47.4,125,167.8,90,163.1,107,10.5,8,2.84,2,False
30,no,no,0,227.4,88,182.5,100,191.7,134,12.5,3,3.38,0,False
95,no,yes,22,40.9,126,133.4,90,264.2,91,11.9,7,3.21,0,False
46,no,no,0,124.8,133,157.3,143,199.3,72,8.6,4,2.32,2,False
100,yes,no,0,68.5,110,337.1,115,205.2,99,12.1,9,3.27,0,False
47,no,yes,37,163.5,77,203.1,102,232,87,7.8,4,2.11,2,False
77,no,no,0,163,112,219.1,89,233.4,66,6.7,3,1.81,2,False
98,no,yes,38,213.7,61,253,104,207.7,73,10.7,5,2.89,2,False
125,no,yes,36,201.3,117,42.2,78,125.7,104,5.4,3,1.46,1,False
67,no,no,0,310.4,97,66.5,123,246.5,99,9.2,10,2.48,4,False
194,no,no,0,48.4,101,281.1,138,218.5,87,18.2,1,4.91,1,False
128,no,yes,40,171.2,88,145.7,109,196.8,93,14,6,3.78,1,False
190,no,yes,22,166.5,93,183,92,121,102,8.5,3,2.3,0,False
165,no,no,0,216.6,126,190.8,104,224.7,123,12.4,8,3.35,0,False
59,no,no,0,107.8,113,216.6,125,217.5,92,9.9,3,2.67,2,False
47,no,yes,28,141.3,94,168,108,113.5,84,7.8,2,2.11,1,False
150,no,yes,29,209.9,77,158,52,141.9,113,6.6,1,1.78,0,False
152,yes,yes,20,237.5,120,253.4,94,265.2,80,14.2,3,3.83,9,True
26,no,no,0,234.5,109,216.5,129,191.6,94,3.5,6,0.95,3,False
79,no,yes,31,103.1,90,243,135,76.4,92,12.2,8,3.29,3,False
95,no,yes,27,129.5,106,248.9,90,268,115,11.9,3,3.21,1,False
69,yes,no,0,279.8,90,248.7,91,171,118,8.4,10,2.27,2,True
95,yes,yes,41,136.8,91,200.8,61,133.7,67,10.3,9,2.78,5,True
31,no,yes,31,100.1,54,246.3,97,255,131,5.9,3,1.59,0,False
121,no,yes,31,237.1,63,205.6,117,196.7,85,10.1,5,2.73,4,False
111,no,no,0,172.8,58,183.1,108,158.8,104,7.9,3,2.13,4,True
157,no,no,0,224.5,111,200.7,99,116.6,118,11.5,2,3.11,2,False
44,no,no,0,288.1,112,258,92,192.4,90,10.2,4,2.75,3,True
61,yes,no,0,78.2,103,195.9,149,108,100,10.1,6,2.73,2,False
65,no,no,0,148.7,80,259,94,149.5,107,12.7,6,3.43,2,False
74,no,yes,25,194.6,84,119.9,103,175.5,75,13.1,2,3.54,2,False
123,no,no,0,159.5,77,303.8,92,226.9,120,12,4,3.24,0,False
58,no,yes,20,194.5,110,213.7,89,236.6,92,9.5,2,2.57,1,False
74,no,no,0,174.1,96,251.1,94,257.6,123,8.3,5,2.24,2,True
125,no,no,0,131.8,97,136.7,100,308.2,119,7.7,6,2.08,2,False
80,no,no,0,160.6,103,237,109,245.1,88,10.7,1,2.89,1,False
53,no,yes,18,146.8,107,310,84,178.7,130,7.2,7,1.94,0,False
99,no,yes,28,200.7,88,264.2,116,172.7,102,9.1,5,2.46,1,False
99,no,no,0,145.6,106,98.3,106,230.8,83,10.9,5,2.94,1,False
66,no,yes,29,229.4,104,257.4,84,231.5,119,8,1,2.16,2,False
97,no,no,0,211,76,189,100,123,102,4.7,4,1.27,3,False
75,no,yes,37,121.5,97,271.4,110,248.7,97,11.3,5,3.05,2,False
85,yes,no,0,216,73,188.2,117,147.1,98,3.6,7,0.97,2,False
108,no,no,0,293,88,160.6,101,143.9,87,10,6,2.7,2,False
133,yes,yes,32,221.1,137,264.9,99,168.9,108,15.4,4,4.16,2,True
51,no,no,0,181.5,108,196.9,87,187.2,119,10.3,2,2.78,1,False
186,no,yes,26,74.3,107,177.3,116,296.3,90,14.5,3,3.92,2,False
44,yes,no,0,62.3,92,275,82,138.7,108,10.8,3,2.92,1,False
64,no,yes,31,228.6,88,248.5,109,167.1,124,9,1,2.43,3,False
44,no,no,0,228.1,121,276.5,79,279.8,77,9.9,5,2.67,2,True
114,no,yes,36,309.9,90,200.3,89,183.5,105,14.2,2,3.83,1,False
92,no,no,0,201.9,74,226.8,119,217.5,80,13.7,6,3.7,3,False
110,no,no,0,149.8,112,180,93,140,119,11.7,4,3.16,2,False
90,no,yes,30,183.8,76,229.7,95,144.1,124,7.7,3,2.08,1,False
72,no,yes,21,186.7,108,335,86,187.2,119,16.5,4,4.46,1,False
113,no,no,0,209.4,151,347.3,113,246,116,7.4,2,2,1,True
171,no,yes,25,223.2,77,183.2,118,150.8,90,10.2,3,2.75,3,False
104,no,no,0,164.2,109,155.4,90,168.9,117,10.7,8,2.89,1,False
165,no,no,0,150.5,75,193.1,93,311.6,93,10.3,2,2.78,1,False
104,no,no,0,234.2,128,293.1,92,183.9,79,9.8,6,2.65,0,True
110,no,no,0,55.3,102,164.7,124,200.7,108,10.2,5,2.75,1,False
90,yes,no,0,221.8,97,203.8,134,215.8,154,8.4,4,2.27,1,False
114,no,no,0,169.6,85,58.9,86,179.3,124,7.4,8,2,1,False
101,no,no,0,89.7,118,260.1,79,170.1,93,13.5,11,3.65,5,True
117,no,yes,14,80.2,81,219,103,122.6,102,8.6,2,2.32,1,False
109,no,no,0,218.9,105,299.9,87,158.6,110,11.3,4,3.05,2,False
82,no,no,0,125.7,96,207.6,137,183.1,103,12.9,2,3.48,1,False
92,no,no,0,176.3,85,93.4,125,207.2,107,9.6,1,2.59,2,False
82,no,yes,29,207.2,111,254.1,137,169.3,92,9.5,5,2.57,2,False
90,no,no,0,205.7,138,161.9,83,269.7,104,12.5,6,3.38,2,False
87,no,yes,28,151.4,95,152.4,97,250.1,109,0,0,0,1,False
124,no,no,0,157.5,70,130.7,79,193.4,98,9.6,4,2.59,3,False
39,no,no,0,160.4,68,102.6,103,235.3,106,9.1,5,2.46,2,False
84,no,no,0,159,80,167.9,128,167.6,101,12.3,5,3.32,1,False
75,no,yes,46,214.1,62,200.9,111,246.8,126,9.2,6,2.48,0,False
102,no,no,0,102.6,89,246,77,170.5,140,9.1,4,2.46,2,False
62,yes,no,0,159.7,86,197.5,76,121.6,105,13.9,6,3.75,0,True
143,no,no,0,202.8,109,165.8,104,143.9,71,4.6,4,1.24,1,False
53,no,no,0,57.5,95,265.5,131,244.3,128,11.6,6,3.13,3,False
30,no,no,0,169.9,144,225.2,118,169.7,93,11.4,7,3.08,1,False
112,no,no,0,335.5,77,212.5,109,265,132,12.7,8,3.43,2,True
129,no,no,0,139.5,119,289.3,105,129.4,97,13.1,8,3.54,0,False
63,no,yes,29,142.3,107,118.7,56,240.1,91,6.6,8,1.78,1,False
28,no,no,0,187.8,94,248.6,86,208.8,124,10.6,5,2.86,0,False
111,no,no,0,146.2,55,261.5,83,163.2,116,8.7,3,2.35,3,False
91,no,no,0,231.8,120,150.6,106,269.2,129,11.6,7,3.13,3,False
90,no,no,0,193.7,83,154.2,79,299,60,12.7,3,3.43,1,False
151,no,no,0,156.4,108,233.4,118,195.7,141,7.7,6,2.08,4,False
105,yes,yes,29,220.7,82,217.7,110,190.5,100,13.2,6,3.56,1,True
41,no,yes,37,239.8,110,221.9,115,189.1,100,7.3,1,1.97,2,False
48,no,yes,43,172,111,200.2,64,233.1,96,8,5,2.16,1,False
166,yes,yes,35,128.2,138,274.5,113,298.9,130,8.8,7,2.38,2,False
79,no,no,0,130.2,119,290.9,121,194.8,140,14,6,3.78,3,False
153,no,no,0,195.4,107,154.6,96,142.8,97,11.6,6,3.13,1,False
110,yes,no,0,293.3,79,188.5,90,266.9,91,14.5,4,3.92,0,True
163,no,no,0,191.3,89,193.9,87,268.4,121,12.8,4,3.46,1,False
126,no,no,0,122.4,88,143.8,111,157,106,11.5,3,3.11,1,False
105,no,yes,33,209.6,68,146.9,140,121,131,10.6,3,2.86,2,False
172,no,no,0,215.7,140,146.3,84,264.6,83,7.1,1,1.92,3,False
126,no,no,0,161.4,110,220.6,125,249.2,78,5.1,2,1.38,0,False
97,no,no,0,144.2,91,226.7,137,144.6,72,13.8,4,3.73,3,False
95,yes,yes,37,220.2,109,185.3,99,205.1,82,4.1,2,1.11,0,True
87,no,no,0,256.2,105,160.7,102,249.4,80,7.4,2,2,4,False
97,no,no,0,112.7,119,217.7,109,152.1,76,6.5,5,1.76,1,False
76,no,no,0,299.5,125,226.7,92,210.7,134,13.7,4,3.7,0,True
140,no,no,0,194.8,107,170.9,99,225.1,93,13.9,4,3.75,0,False
169,no,no,0,100.8,112,230,69,193.6,95,9.5,2,2.57,0,False
68,no,yes,22,82.5,97,289.9,94,180,114,4.8,4,1.3,3,False
122,no,yes,34,146.4,104,89.7,103,220,91,15.6,4,4.21,2,False
36,no,no,0,177.9,129,224.6,87,306.3,102,10.8,6,2.92,2,False
120,no,yes,27,153.5,84,194,73,256.5,94,10.2,7,2.75,5,False
121,no,no,0,150.7,105,197.3,133,169,116,9.2,15,2.48,1,False
64,no,yes,19,180.1,106,127.5,92,237.4,118,7.5,3,2.03,0,False
13,no,yes,31,265.3,94,147.6,95,259.3,117,12.9,1,3.48,1,False
106,no,no,0,128.6,83,134,114,210.6,113,11.4,2,3.08,0,False
88,no,no,0,161.5,92,173.5,108,206.2,95,7.9,4,2.13,2,False
74,no,no,0,165.3,120,198.5,106,208.5,102,9.8,3,2.65,1,False
83,no,no,0,195,92,210.5,83,180.6,92,11,13,2.97,0,False
49,no,no,0,213.8,79,265.1,93,239.8,128,15.6,7,4.21,0,False
111,no,yes,24,205.5,114,219.3,99,215.9,95,14,4,3.78,1,False
50,no,yes,22,252.9,112,177.9,99,158.4,146,8.5,4,2.3,3,False
153,no,yes,28,235.6,74,227.9,37,170.3,103,15.4,9,4.16,0,False
88,no,no,0,192,91,127.6,127,155.6,125,7.5,5,2.03,1,False
131,no,yes,39,69.1,122,101.3,136,104.8,94,9.1,4,2.46,0,False
79,no,no,0,261.7,97,210.6,48,256.7,83,6,3,1.62,3,True
140,no,no,0,235.5,81,257.2,130,103.1,111,11.5,4,3.11,2,False
105,no,no,0,213.4,100,204.9,52,179.7,93,9.5,6,2.57,1,False
54,no,yes,39,206.9,143,127.8,72,199.2,120,9.2,1,2.48,3,False
87,no,yes,22,263.8,65,103.4,115,208.1,109,8.5,3,2.3,3,False
96,no,yes,31,183.4,126,195.5,106,180.1,93,10.5,5,2.84,1,False
79,no,no,0,157.6,85,194.1,92,231.5,86,9.4,10,2.54,5,True
55,no,no,0,175.6,147,161.8,118,289.5,55,9.3,4,2.51,0,False
130,no,no,0,242.5,101,102.8,114,142.4,89,9.3,2,2.51,2,False
34,no,no,0,151,102,131.4,101,186.6,86,9.9,7,2.67,0,False
139,no,no,0,138.1,103,164.5,100,134.9,63,8.3,2,2.24,1,False
109,no,no,0,264.7,69,305,120,197.4,86,9.5,9,2.57,1,True
65,no,yes,31,282.3,70,152,89,225.5,93,12,4,3.24,1,False
63,no,no,0,211.2,80,237.7,93,259.2,58,12.3,2,3.32,0,False
152,no,no,0,197.1,126,130.1,76,78.1,100,7.4,4,2,3,False
147,no,no,0,205.3,95,166.7,128,240.6,84,7.8,4,2.11,1,False
112,no,yes,22,181.8,110,228.1,123,262.7,141,9.2,4,2.48,2,False
120,no,no,0,252,120,150.2,106,151.8,96,9.6,1,2.59,2,False
27,no,no,0,193.8,102,118.9,104,135.9,124,9.2,3,2.48,0,False
171,no,no,0,231.2,135,188.7,74,206.9,124,12.3,1,3.32,1,False
101,no,yes,33,200.1,108,188.9,122,205.1,90,15.5,4,4.19,0,False
32,no,yes,26,266.7,109,232.3,107,212.8,98,16.3,4,4.4,1,False
3,no,yes,36,118.1,117,221.5,125,103.9,89,11.9,6,3.21,2,False
151,no,no,0,175.3,106,144.3,87,160.2,88,11.8,5,3.19,0,False
60,no,no,0,125.1,99,248.8,62,211.3,79,11.2,3,3.02,3,False
119,no,no,0,176.8,90,224.7,81,204.6,77,7.5,15,2.03,1,False
43,no,no,0,241.9,101,129.4,121,264.8,104,5.9,3,1.59,1,False
42,no,no,0,241.2,134,116.5,114,152.2,91,10.6,4,2.86,0,False
84,no,no,0,217.1,99,236,68,118.3,120,9.4,4,2.54,1,False
65,no,no,0,195.4,110,181.2,109,178.5,105,8.9,4,2.4,0,False
75,yes,no,0,222.4,78,327,111,208,104,8.7,9,2.35,1,True
116,no,no,0,189.5,90,189.8,118,205.8,83,13.1,2,3.54,1,False
107,no,no,0,123.1,100,158.4,82,256.1,82,9.3,5,2.51,0,False
189,no,yes,38,256.7,98,150.5,120,123,87,11.4,3,3.08,3,False
123,no,no,0,159.1,94,241.6,119,202.4,120,6.5,1,1.76,1,False
110,no,no,0,100.1,90,233.3,93,204.4,57,11.1,8,3,3,False
63,no,yes,32,30.9,113,187,113,230.8,101,8.6,7,2.32,1,False
176,no,no,0,223.2,76,214.4,131,154.4,80,10.1,2,2.73,3,False
108,no,no,0,187.4,101,199.9,126,216.1,107,12.6,8,3.4,1,False
13,no,yes,21,315.6,105,208.9,71,260.1,123,12.1,3,3.27,3,False
71,no,no,0,277.5,104,131.8,121,126.9,101,8.2,2,2.21,1,False
88,no,no,0,189.8,111,197.3,101,234.5,111,14.9,3,4.02,2,False
137,no,no,0,147.2,119,192.8,91,172.7,105,10.2,4,2.75,1,False
82,no,no,0,185.8,36,276.5,134,192.1,104,5.7,7,1.54,4,False
92,no,yes,29,155.4,110,188.5,104,254.9,118,8,4,2.16,3,False
165,no,no,0,154.2,91,268.6,108,188.8,99,10.9,4,2.94,6,False
96,no,no,0,97.6,98,105.5,118,220.2,105,11.6,9,3.13,1,False
156,no,no,0,178.8,94,178.4,97,169.2,77,7.5,3,2.03,1,False
63,no,no,0,149.3,104,273.6,75,206.6,72,9.1,4,2.46,0,False
37,no,no,0,206,89,186,88,307.1,86,8.4,11,2.27,0,False
98,no,no,0,216.8,86,190.8,114,187.5,79,11,9,2.97,0,False
